상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
12059978,위드미가양역점,가양역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400,가양동,1.15E+18,1,대지,1480,1,서울특별시 강서구 가양동 1480-1,1.15E+11,서울특별시 강서구 양천로57길,10,11,1.15E+24,이스타빌Ⅱ,서울특별시 강서구 양천로57길 10-11,157200,7526,,1,,126.8529172,37.56315875
12042644,GS25,송정가온점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,22,85,서울특별시 강서구 공항동 22-85,1.15E+11,서울특별시 강서구 공항대로7길,27,,1.15E+24,청성스카이,서울특별시 강서구 공항대로7길 27,157811,7619,,1,,126.8128356,37.56252823
16765505,세븐일레븐,화곡하늘점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,42,48,서울특별시 강서구 화곡동 42-48,1.15E+11,서울특별시 강서구 까치산로18라길,6,,1.15E+24,,서울특별시 강서구 까치산로18라길 6,157016,7661,,1,,126.8516381,37.54693672
24577020,CU,SK해바라기주유소점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,20,1,서울특별시 강서구 화곡동 20-1,1.15E+11,서울특별시 강서구 화곡로,273,,1.15E+24,해바라기주유소,서울특별시 강서구 화곡로 273,157010,7689,,,,126.8469511,37.54926978
22751989,GS25,명덕점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600,내발산동,1.15E+18,1,대지,681,17,서울특별시 강서구 내발산동 681-17,1.15E+11,서울특별시 강서구 강서로47길,36,,1.15E+24,홍익음악학원,서울특별시 강서구 강서로47길 36,157829,7633,,1,,126.8341514,37.55292842
11868683,365PLUS우장산현대점,현대점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300,화곡동,1.15E+18,1,대지,1028,13,서울특별시 강서구 화곡동 1028-13,1.15E+11,서울특별시 강서구 화곡로31가길,41,,1.15E+24,,서울특별시 강서구 화곡로31가길 41,157010,7697,,1,,126.8412393,37.54541149
12042231,세븐일레븐강서화곡진주점,강서화곡진주점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,856,1,서울특별시 강서구 화곡동 856-1,1.15E+11,서울특별시 강서구 곰달래로36길,17,,1.15E+24,,서울특별시 강서구 곰달래로36길 17,157010,7782,,1,,126.8539068,37.53032564
22469993,CU방화해피점,방화해피점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1.15E+18,1,대지,574,2,서울특별시 강서구 방화동 574-2,1.15E+11,서울특별시 강서구 양천로24가길,23,,1.15E+24,,서울특별시 강서구 양천로24가길 23,157220,7604,,1,,126.8143402,37.57257179
11873154,위드미마곡미르웰점,마곡미르웰점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,784,4,서울특별시 강서구 마곡동 784-4,1.15E+11,서울특별시 강서구 강서로,447,,1.15E+24,미르웰플러스오피스텔,서울특별시 강서구 강서로 447,157210,7792,,1,,126.8400226,37.56550158
11975857,CU화곡와이즈점,화곡와이즈점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,105,59,서울특별시 강서구 화곡동 105-59,1.15E+11,서울특별시 강서구 까치산로,20,,1.15E+24,,서울특별시 강서구 까치산로 20,157010,7726,,1,,126.8428804,37.54173335
11992198,CU,화곡봉제산점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,155,7,서울특별시 강서구 화곡동 155-7,1.15E+11,서울특별시 강서구 강서로18바길,22,,1.15E+24,,서울특별시 강서구 강서로18바길 22,157010,7753,,1,,126.8496895,37.53603325
23959448,CU,강서해링턴점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1170,,서울특별시 강서구 화곡동 1170,1.15E+11,서울특별시 강서구 강서로,231,,1.15E+24,우장산역해링턴타워,서울특별시 강서구 강서로 231,157013,7705,,,,126.8357619,37.54615953
17067317,세븐일레븐,마곡이너매스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,771,4,서울특별시 강서구 마곡동 771-4,1.15E+11,서울특별시 강서구 마곡중앙6로,21,,1.15E+24,이너매스마곡Ⅰ,서울특별시 강서구 마곡중앙6로 21,157805,7801,,1,,126.8296028,37.5608215
17062987,미니스톱,개화산역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,557,7,서울특별시 강서구 방화동 557-7,1.15E+11,서울특별시 강서구 양천로,50,,1.15E+24,남성아트빌,서울특별시 강서구 양천로 50,157850,7602,,1,,126.8092531,37.57284496
17066673,CU,염창세계로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,292,,서울특별시 강서구 염창동 292,1.15E+11,서울특별시 강서구 양천로69길,58,,1.15E+24,염창동아아파트,서울특별시 강서구 양천로69길 58,157798,7536,,1,,126.8729463,37.55526037
17074683,GS25,가양테크노점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,628,7,서울특별시 강서구 등촌동 628-7,1.15E+11,서울특별시 강서구 화곡로68길,15,,1.15E+24,,서울특별시 강서구 화곡로68길 15,157838,7548,,1,,126.8553058,37.55944265
20306512,CU,강서한아름점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300,화곡동,1.15E+18,1,대지,504,141,서울특별시 강서구 화곡동 504-141,1.15E+11,서울특별시 강서구 등촌로13길,28,,1.15E+24,,서울특별시 강서구 등촌로13길 28,157010,7733,,1,,126.8617236,37.53560924
17056165,CU,외발산점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010700,외발산동,1.15E+18,1,대지,379,,서울특별시 강서구 외발산동 379,1.15E+11,서울특별시 강서구 방화대로,30,,1.15E+24,,서울특별시 강서구 방화대로 30,157290,7506,,,,126.8170493,37.54300013
17181959,GS25,화곡푸르지오,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1091,,서울특별시 강서구 화곡동 1091,1.15E+11,서울특별시 강서구 화곡로13길,107,,1.15E+24,화곡푸르지오,서울특별시 강서구 화곡로13길 107,157773,7703,상가,1,,126.8322257,37.54723288
12665936,세븐일레븐,화곡신정초교점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,451,23,서울특별시 강서구 화곡동 451-23,1.15E+11,서울특별시 강서구 곰달래로31다길,8,,1.15E+24,,서울특별시 강서구 곰달래로31다길 8,157892,7746,,1,,126.8516991,37.53336772
12662093,비지에프휴먼넷904,신방화역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1.15E+18,1,대지,217,156,서울특별시 강서구 방화동 217-156,1.15E+11,서울특별시 강서구 방화대로,301,,1.15E+24,신방화역,서울특별시 강서구 방화대로 301,157846,7605,,1,,126.816512,37.56767397
12039277,세븐일레븐,화곡로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1114,21,서울특별시 강서구 화곡동 1114-21,1.15E+11,서울특별시 강서구 화곡로60길,33,,1.15E+24,,서울특별시 강서구 화곡로60길 33,157010,7654,,,,126.8531119,37.55341146
16127969,GS25,강서LG사이언스,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,789,,서울특별시 강서구 마곡동 789,1.15E+11,서울특별시 강서구 마곡중앙10로,70,,1.15E+24,엘지사이언스파크,서울특별시 강서구 마곡중앙10로 70,157805,7795,,1,,126.8354575,37.56353744
17107700,GS25,S9개화역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150011000,개화동,1.15E+18,1,대지,388,1,서울특별시 강서구 개화동 388-1,1.15E+11,서울특별시 강서구 개화동로8길,38,,1.15E+24,,서울특별시 강서구 개화동로8길 38,157222,7505,,2,,126.7949576,37.5804397
17108419,GS25,염창행복점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,262,,서울특별시 강서구 염창동 262,1.15E+11,서울특별시 강서구 공항대로81길,35,,1.15E+24,염창투웨니퍼스트,서울특별시 강서구 공항대로81길 35,157862,7556,,1,,126.8761213,37.54883021
12079678,세븐일레븐,화곡원룸점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,914,36,서울특별시 강서구 화곡동 914-36,1.15E+11,서울특별시 강서구 강서로7길,59,,1.15E+24,팔복교회,서울특별시 강서구 강서로7길 59,157010,7777,,1,,126.8444313,37.52922414
17108727,미니스톱,서울신주점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,863,8,서울특별시 강서구 화곡동 863-8,1.15E+11,서울특별시 강서구 곰달래로31가길,80,,1.15E+24,,서울특별시 강서구 곰달래로31가길 80,157905,7749,,1,,126.8558899,37.53233616
16121382,이마트,24화곡본동점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,56,308,서울특별시 강서구 화곡동 56-308,1.15E+11,서울특별시 강서구 초록마을로10길,21,,1.15E+24,,서울특별시 강서구 초록마을로10길 21,157867,7723,,1,,126.8496532,37.54134
17116741,GS25,S9염창역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,284,84,서울특별시 강서구 염창동 284-84,1.15E+11,서울특별시 강서구 공항대로,631,,1.15E+24,염창역9호선,서울특별시 강서구 공항대로 631,157864,7558,,2,,126.8749823,37.54705333
17111519,샐러디,마곡나루역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,760,,서울특별시 강서구 마곡동 760,1.15E+11,서울특별시 강서구 마곡중앙5로,6,,1.15E+24,마곡나루역보타닉푸르지오시티,서울특별시 강서구 마곡중앙5로 6,157805,7788,,1,,126.8269117,37.56714705
17120333,GS25,S9공항시장역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,2,산,20,2,서울특별시 강서구 공항동 산20-2,1.15E+11,서울특별시 강서구 방화동로,30,,1.15E+24,공항시장역(9호선),서울특별시 강서구 방화동로 30,157240,7619,,1,,126.8104765,37.56354066
17112545,세븐일레븐,화곡보노점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300,화곡동,1.15E+18,1,대지,806,5,서울특별시 강서구 화곡동 806-5,1.15E+11,서울특별시 강서구 곰달래로57길,37,,1.15E+24,보노하우스,서울특별시 강서구 곰달래로57길 37,157898,7740,,,,126.861638,37.53379733
17110402,세븐일레븐,류마타워점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,798,2,서울특별시 강서구 마곡동 798-2,1.15E+11,서울특별시 강서구 공항대로,164,,1.15E+24,류마타워,서울특별시 강서구 공항대로 164,157210,7807,,1,,126.8254952,37.55931203
17118458,CU,등촌능안점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200,등촌동,1.15E+18,1,대지,524,13,서울특별시 강서구 등촌동 524-13,1.15E+11,서울특별시 강서구 등촌로39길,30,,1.15E+24,그레이트마트,서울특별시 강서구 등촌로39길 30,157836,7668,,1,,126.8608531,37.54597178
12081082,세븐일레븐,강서화곡대로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,400,13,서울특별시 강서구 화곡동 400-13,1.15E+11,서울특별시 강서구 강서로29길,27,,1.15E+24,,서울특별시 강서구 강서로29길 27,157010,7720,,1,,126.8403515,37.53916762
17108339,GS25,염창E편한점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,309,,서울특별시 강서구 염창동 309,1.15E+11,서울특별시 강서구 공항대로,583,,1.15E+24,E편한세상,서울특별시 강서구 공항대로 583,157040,7560,,,,126.8700717,37.54850216
12081614,GS25,등촌한올림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,656,,서울특별시 강서구 등촌동 656,1.15E+11,서울특별시 강서구 화곡로64길,2,,1.15E+24,경동미르웰한올림,서울특별시 강서구 화곡로64길 2,157030,7572,,1,,126.853551,37.55725413
24460035,CU,NH서울타워점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,631,5,서울특별시 강서구 등촌동 631-5,1.15E+11,서울특별시 강서구 양천로,570,,1.15E+24,,서울특별시 강서구 양천로 570,157729,7551,,1,,126.8618554,37.55671277
25335228,세븐일레븐,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,1073,10,서울특별시 강서구 화곡동 1073-10,1.15E+11,서울특별시 강서구 화곡로,142,,1.15E+24,메가박스,서울특별시 강서구 화곡로 142,157010,7715,,1,,126.837569,37.54055489
17127799,GS25,화곡그랜드점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,371,7,서울특별시 강서구 화곡동 371-7,1.15E+11,서울특별시 강서구 월정로32길,71,,1.15E+24,,서울특별시 강서구 월정로32길 71,157884,7762,,1,,126.8390838,37.53627185
12000273,위드미,강서우장산점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,993,1,서울특별시 강서구 화곡동 993-1,1.15E+11,서울특별시 강서구 우장산로,104,,1.15E+24,,서울특별시 강서구 우장산로 104,157010,7685,,,,126.8475479,37.55314104
12085085,GS25,우장산점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300,화곡동,1.15E+18,1,대지,84,5,서울특별시 강서구 화곡동 84-5,1.15E+11,서울특별시 강서구 우현로,17,,1.15E+24,서흥빌딩,서울특별시 강서구 우현로 17,157010,7695,,1,,126.8434627,37.54725338
17130337,세븐일레븐,마곡W타워점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,798,16,서울특별시 강서구 마곡동 798-16,1.15E+11,서울특별시 강서구 마곡중앙1로,14,,1.15E+24,M밸리WTOWERⅣ,서울특별시 강서구 마곡중앙1로 14,157210,7807,W,1,,126.8251914,37.55848006
12492383,GS25,방화한숲점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900,방화동,1.15E+18,1,대지,132,12,서울특별시 강서구 방화동 132-12,1.15E+11,서울특별시 강서구 방화대로50길,17,,1.15E+24,한양빌딩,서울특별시 강서구 방화대로50길 17,157845,7518,3,1,,126.8179428,37.57669859
17107342,GS25,S9양천향교역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,159,3,서울특별시 강서구 가양동 159-3,1.15E+11,서울특별시 강서구 양천로,341,,1.15E+24,양천향교역,서울특별시 강서구 양천로 341,157801,7523,,2,,126.8407985,37.56875291
12608845,CU,우장산힐스테이트점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010600,내발산동,1.15E+18,1,대지,658,,서울특별시 강서구 내발산동 658,1.15E+11,서울특별시 강서구 공항대로38길,80,,1.15E+24,명성빌딩,서울특별시 강서구 공항대로38길 80,157825,7651,,1,,126.8420339,37.55695251
25047125,코리아세븐강서,우림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1.15E+18,1,대지,189,6,서울특별시 강서구 방화동 189-6,1.15E+11,서울특별시 강서구 양천로28길,38,,1.15E+24,은혜교회,서울특별시 강서구 양천로28길 38,157220,7597,1,1,,126.8206848,37.57152708
17113472,GS25,등촌센트럴점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,633,24,서울특별시 강서구 등촌동 633-24,1.15E+11,서울특별시 강서구 공항대로59다길,39,,1.15E+24,,서울특별시 강서구 공항대로59다길 39,157839,7553,,1,,126.865724,37.55311883
17128974,CU,등촌3단지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,688,,서울특별시 강서구 등촌동 688,1.15E+11,서울특별시 강서구 강서로56나길,37,,1.15E+24,등촌3단지주공아파트,서울특별시 강서구 강서로56나길 37,157763,7584,상가,,,126.8408043,37.56107618
11956669,세븐일레븐,강서염창점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,250,1,서울특별시 강서구 염창동 250-1,1.15E+11,서울특별시 강서구 양천로73가길,28,,1.15E+24,삼현펠리체,서울특별시 강서구 양천로73가길 28,157861,7540,101,1,,126.8736738,37.55053688
12549472,CU,강서웨스턴점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,1461,,서울특별시 강서구 가양동 1461,1.15E+11,서울특별시 강서구 허준로,47,,1.15E+24,가양2단지아파트,서울특별시 강서구 허준로 47,157742,7524,,1,,126.8465254,37.57101653
23384950,위드미,편의점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010500,마곡동,1.15E+18,1,대지,734,,서울특별시 강서구 마곡동 734,1.15E+11,서울특별시 강서구 마곡서1로,131,,1.15E+24,마곡엠밸리1단지,서울특별시 강서구 마곡서1로 131,157210,7598,101,,,126.8184372,37.56833299
11946328,미니스톱강서우장산점,강서우장산점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010600,내발산동,1.15E+18,1,대지,674,3,서울특별시 강서구 내발산동 674-3,1.15E+11,서울특별시 강서구 강서로48길,47,,1.15E+24,,서울특별시 강서구 강서로48길 47,157280,7682,,1,,126.8391039,37.55249066
12600672,GS25,방화초원로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,600,2,서울특별시 강서구 방화동 600-2,1.15E+11,서울특별시 강서구 초원로,43,,1.15E+24,진성빌딩,서울특별시 강서구 초원로 43,157851,7609,,1,,126.810192,37.56790778
16043009,세븐일레븐,마곡호서대기숙사점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,793,8,서울특별시 강서구 마곡동 793-8,1.15E+11,서울특별시 강서구 강서로,399,,1.15E+24,마곡하이마루,서울특별시 강서구 강서로 399,157805,7794,,,,126.8386506,37.56128028
16040052,미니스톱,서울희망점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010800,공항동,1.15E+18,1,대지,1356,10,서울특별시 강서구 공항동 1356-10,1.15E+11,서울특별시 강서구 방화대로6길,33,,1.15E+24,,서울특별시 강서구 방화대로6길 33,157816,7645,,1,,126.8186141,37.5549815
12549449,위드미,강서백점만점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600,내발산동,1.15E+18,1,대지,714,5,서울특별시 강서구 내발산동 714-5,1.15E+11,서울특별시 강서구 강서로45길,73,,1.15E+24,,서울특별시 강서구 강서로45길 73,157834,7640,,1,,126.8323195,37.54847724
12620889,GS25곰달래로,곰달래로,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,872,24,서울특별시 강서구 화곡동 872-24,1.15E+11,서울특별시 강서구 곰달래로31길,16,,1.15E+24,,서울특별시 강서구 곰달래로31길 16,157904,7750,,1,,126.8514653,37.53164447
12617435,GS25,마곡루체점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,797,12,서울특별시 강서구 마곡동 797-12,1.15E+11,서울특별시 강서구 마곡동로4길,23,,1.15E+24,레지던스루체브릿지호텔,서울특별시 강서구 마곡동로4길 23,157805,7803,,1,,126.8361861,37.55963415
16063193,GS25,화곡지연점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,56,451,서울특별시 강서구 화곡동 56-451,1.15E+11,서울특별시 강서구 초록마을로8길,82,,1.15E+24,,서울특별시 강서구 초록마을로8길 82,157867,7725,,,,126.8478771,37.53910613
16045282,세븐일레븐,화곡월정점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,352,5,서울특별시 강서구 화곡동 352-5,1.15E+11,서울특별시 강서구 월정로30길,102,,1.15E+24,,서울특별시 강서구 월정로30길 102,157882,7764,,,,126.8413007,37.53559082
16042987,세븐일레븐,마곡롯데연구소점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,756,,서울특별시 강서구 마곡동 756,1.15E+11,서울특별시 강서구 마곡중앙로,201,,1.15E+24,롯데중앙연구소,서울특별시 강서구 마곡중앙로 201,157805,7594,,,,126.8282326,37.57170136
12486394,CU,등촌오피스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,633,17,서울특별시 강서구 등촌동 633-17,1.15E+11,서울특별시 강서구 양천로66길,21,,1.15E+24,등촌투웨니퍼스트2차,서울특별시 강서구 양천로66길 21,157839,7553,1,1,,126.8651549,37.55407747
15992257,GS25,발산사랑점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010600,내발산동,1.15E+18,1,대지,670,50,서울특별시 강서구 내발산동 670-50,1.15E+11,서울특별시 강서구 우장산로2길,21,,1.15E+24,태청빌딩,서울특별시 강서구 우장산로2길 21,157828,7681,,1,,126.8376465,37.55378282
16643243,CU,염창로보점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,280,1,서울특별시 강서구 염창동 280-1,1.15E+11,서울특별시 강서구 공항대로71길,19,,1.15E+24,로보사옥,서울특별시 강서구 공항대로71길 19,157863,7559,,1,,126.8721575,37.54826981
16031452,에스아이씨유,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1068,23,서울특별시 강서구 화곡동 1068-23,1.15E+11,서울특별시 강서구 화곡로,119,,1.15E+24,동인빌딩,서울특별시 강서구 화곡로 119,157924,7711,,,,126.8350928,37.54043137
19973600,미니스톱가양점,가양점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400,가양동,1.15E+18,1,대지,1480,8,서울특별시 강서구 가양동 1480-8,1.15E+11,서울특별시 강서구 양천로,461,,1.15E+24,주영빌딩,서울특별시 강서구 양천로 461,157200,7526,,1,,126.852206,37.5630347
16011388,GS25,화곡행운점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,343,3,서울특별시 강서구 화곡동 343-3,1.15E+11,서울특별시 강서구 강서로,47,6,1.15E+24,삼보빌딩,서울특별시 강서구 강서로 47-6,157881,7774,,1,,126.846028,37.53206901
